comp_row_id,comp_name,enemy_comp_row_id,enemy_comp_name,matchup_score,matchup_tier,matchup_label,reason_1,reason_2,reason_3,reason_4,suggested_counter_items,suggested_augment_themes,positioning_advice,display_comp_name,display_enemy_name,early_label,mid_label,late_label,overall_label,confidence_level,source_type,relationship_type,reason_text,curated_score,canonical_comp_name,canonical_enemy_name
3,巨神峰 玛尔扎哈 && 蕾欧娜,22,巨神峰 奥瑞利安·索尔 && 塔里克,3.5,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,巨神峰 奥瑞利安·索尔 && 塔里克,明显克制,明显克制,明显克制,明显克制,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容发力更早，能在对手大成前施压；本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好,3.5,巨神峰玛尔扎哈,巨神峰 奥瑞利安·索尔 && 塔里克
3,巨神峰 玛尔扎哈 && 蕾欧娜,21,以绪塔尔 巴德 && 妮蔻,3.2,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,对手大成上限更高，拖到后期会更难打,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,以绪塔尔 巴德 && 妮蔻,明显克制,明显克制,明显克制,明显克制,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容发力更早，能在对手大成前施压；本阵容的范围伤害更克制缩角/抱团站位；对手大成上限更高，拖到后期会更难打,3.2,巨神峰玛尔扎哈,以绪塔尔 巴德 && 妮蔻
3,巨神峰 玛尔扎哈 && 蕾欧娜,12,约德尔人 维迦 && 凯南,2.98,win,小优,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,对手大成上限更高，拖到后期会更难打,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,约德尔人维迦,小优,小优,小优,小优,medium,auto_filled,auto_inferred,本阵容发力更早，能在对手大成前施压；本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好；对手大成上限更高，拖到后期会更难打,2.98,巨神峰玛尔扎哈,约德尔人维迦
3,巨神峰 玛尔扎哈 && 蕾欧娜,15,德玛西亚 瑞兹 && 塔里克,2.59,win,小优,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,对手大成上限更高，拖到后期会更难打,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,德玛西亚 瑞兹 && 塔里克,小优,小优,小优,小优,medium,auto_filled,auto_inferred,本阵容发力更早，能在对手大成前施压；本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好；对手大成上限更高，拖到后期会更难打,2.59,巨神峰玛尔扎哈,德玛西亚 瑞兹 && 塔里克
3,巨神峰 玛尔扎哈 && 蕾欧娜,19,暗影岛 卡莉丝塔 && 锤石,2.5,win,小优,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入,巨神峰玛尔扎哈,暗影岛 卡莉丝塔 && 锤石,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容发力更早，能在对手大成前施压；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走,2.5,巨神峰玛尔扎哈,暗影岛 卡莉丝塔 && 锤石
3,巨神峰 玛尔扎哈 && 蕾欧娜,20,虚空 卡莎 && 峡谷先锋,2.22,win,小优,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,虚空 卡莎 && 峡谷先锋,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容发力更早，能在对手大成前施压；本阵容的范围伤害更克制缩角/抱团站位；对手回复/续航较强，你的法系爆发未必能一波带走,2.22,巨神峰玛尔扎哈,虚空 卡莎 && 峡谷先锋
3,巨神峰 玛尔扎哈 && 蕾欧娜,11,德玛西亚 卡莎 && 盖伦,2.04,win,小优,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,对手大成上限更高，拖到后期会更难打,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,德玛西亚 卡莎 && 盖伦,小优,小优,小优,小优,medium,auto_filled,auto_inferred,本阵容发力更早，能在对手大成前施压；本阵容的范围伤害更克制缩角/抱团站位；对手大成上限更高，拖到后期会更难打,2.04,巨神峰玛尔扎哈,德玛西亚 卡莎 && 盖伦
3,巨神峰 玛尔扎哈 && 蕾欧娜,14,斗士 巴德 && 赛恩,1.9,win,小优,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排,巨神峰玛尔扎哈,斗士 巴德 && 赛恩,小优,小优,小优,小优,medium,auto_filled,auto_inferred,本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走,1.9,巨神峰玛尔扎哈,斗士 巴德 && 赛恩
3,巨神峰 玛尔扎哈 && 蕾欧娜,24,诺克萨斯 乐芙兰 && 德莱厄斯,1.48,win,小优,全局表现锚点偏向本阵容,,,,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入,巨神峰玛尔扎哈,诺克萨斯 乐芙兰 && 德莱厄斯,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容,1.48,巨神峰玛尔扎哈,诺克萨斯 乐芙兰 && 德莱厄斯
3,巨神峰 玛尔扎哈 && 蕾欧娜,13,弗雷尔卓德 丽桑卓 && 布隆,1.4,win,小优,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,对手大成上限更高，拖到后期会更难打,,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,弗雷尔卓德 丽桑卓 && 布隆,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容发力更早，能在对手大成前施压；对手大成上限更高，拖到后期会更难打,1.4,巨神峰玛尔扎哈,弗雷尔卓德 丽桑卓 && 布隆
3,巨神峰 玛尔扎哈 && 蕾欧娜,25,诺克萨斯 卑尔维斯 && 斯维因,1.24,win,小优,全局表现锚点偏向本阵容,,,,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入,巨神峰玛尔扎哈,诺克萨斯 卑尔维斯 && 斯维因,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容,1.24,巨神峰玛尔扎哈,诺克萨斯 卑尔维斯 && 斯维因
3,巨神峰 玛尔扎哈 && 蕾欧娜,18,迅击战士 芸阿娜 && 孙悟空,1.09,win,小优,本阵容发力更早，能在对手大成前施压,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,对手大成上限更高，拖到后期会更难打,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,迅击战士 芸阿娜 && 孙悟空,小优,小优,小优,小优,medium,auto_filled,auto_inferred,本阵容发力更早，能在对手大成前施压；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走；对手大成上限更高，拖到后期会更难打,1.09,巨神峰玛尔扎哈,迅击战士 芸阿娜 && 孙悟空
3,巨神峰 玛尔扎哈 && 蕾欧娜,23,神盾使 玛尔扎哈 && 萨勒芬妮,1.02,win,小优,全局表现锚点偏向本阵容,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排,巨神峰玛尔扎哈,神盾使 玛尔扎哈 && 萨勒芬妮,小优,小优,小优,小优,medium,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容的范围伤害更克制缩角/抱团站位；对手回复/续航较强，你的法系爆发未必能一波带走,1.02,巨神峰玛尔扎哈,神盾使 玛尔扎哈 && 萨勒芬妮
3,巨神峰 玛尔扎哈 && 蕾欧娜,5,诺克萨斯 千珏 && 德莱文,0.32,even,五五开,本阵容发力更早，能在对手大成前施压,对手回复/续航较强，你的法系爆发未必能一波带走,对手大成上限更高，拖到后期会更难打,,优先前中期战力装,优先中期战力/稳血强化,用蕾欧娜/站位限制千珏输出,巨神峰玛尔扎哈,诺克千珏,五五开,明显克制,小劣,小优,high,manual_explicit,manual_override,巨神峰中期能压制未完全成型的95阵容，但后期会被高上限反超。,1.0,巨神峰玛尔扎哈,诺克千珏
3,巨神峰 玛尔扎哈 && 蕾欧娜,2,比尔吉沃特 厄运小姐 && 诺提勒斯,0.97,even,五五开,本阵容发力更早，能在对手大成前施压,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,对手大成上限更高，拖到后期会更难打,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,比尔沃特厄运小姐,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,本阵容发力更早，能在对手大成前施压；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走；对手大成上限更高，拖到后期会更难打,0.97,巨神峰玛尔扎哈,比尔沃特厄运小姐
3,巨神峰 玛尔扎哈 && 蕾欧娜,9,约德尔人 吉格斯 && 凯南,0.84,even,五五开,本阵容发力更早，能在对手大成前施压,对手大成上限更高，拖到后期会更难打,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,巨神峰玛尔扎哈,约德尔人 吉格斯 && 凯南,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,本阵容发力更早，能在对手大成前施压；对手大成上限更高，拖到后期会更难打,0.84,巨神峰玛尔扎哈,约德尔人 吉格斯 && 凯南
3,巨神峰 玛尔扎哈 && 蕾欧娜,8,弗雷尔卓德 金克丝 && 瑟庄妮,0.76,even,五五开,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入,巨神峰玛尔扎哈,弗雷尔卓德 金克丝 && 瑟庄妮,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走,0.76,巨神峰玛尔扎哈,弗雷尔卓德 金克丝 && 瑟庄妮
3,巨神峰 玛尔扎哈 && 蕾欧娜,7,裁决战士 阿狸 && 永恩,0.1,even,五五开,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入,巨神峰玛尔扎哈,裁决战士 阿狸 && 永恩,五五开,五五开,五五开,五五开,medium,auto_filled,auto_inferred,本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走,0.1,巨神峰玛尔扎哈,裁决战士 阿狸 && 永恩
3,巨神峰 玛尔扎哈 && 蕾欧娜,4,法师 安妮 && 斯维因,-0.12,even,五五开,全局表现锚点偏向对手,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,中期战力装,优先中期节奏强化,尽可能在对手9级或完全体前建立血量优势,巨神峰玛尔扎哈,法师安妮,小优,小优,明显被克,小劣,medium,manual_inferred,manual_override,巨神峰玛尔扎哈前中期能压未成型后期阵，但后期会输给更高上限的阵容。,-1.0,巨神峰玛尔扎哈,法师安妮
3,巨神峰 玛尔扎哈 && 蕾欧娜,6,以绪塔尔 奈德丽 && 斯卡纳,2.73,win,小优,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,对手大成上限更高，拖到后期会更难打,中期战力装,优先中期节奏强化,尽可能在对手9级或完全体前建立血量优势,巨神峰玛尔扎哈,以绪塔尔岩宝,小优,小优,明显被克,小劣,medium,manual_inferred,manual_override,巨神峰玛尔扎哈前中期能压未成型后期阵，但后期会输给更高上限的阵容。,-1.0,巨神峰玛尔扎哈,以绪塔尔岩宝
3,巨神峰 玛尔扎哈 && 蕾欧娜,17,皮尔特沃夫 海克斯霸龙 && 蔚,3.5,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,中期战力装,优先中期节奏强化,尽可能在对手9级或完全体前建立血量优势,巨神峰玛尔扎哈,枪手海克斯霸龙,小优,小优,明显被克,小劣,medium,manual_inferred,manual_override,巨神峰玛尔扎哈前中期能压未成型后期阵，但后期会输给更高上限的阵容。,-1.0,巨神峰玛尔扎哈,枪手海克斯霸龙
3,巨神峰 玛尔扎哈 && 蕾欧娜,1,德玛西亚 薇恩 && 德莱厄斯,1.2,win,小优,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,对手大成上限更高，拖到后期会更难打,更厚前排、保双C装,优先稳血与中期战力,避免被薇恩持续单点与正面对射,巨神峰玛尔扎哈,护卫薇恩,明显被克,明显被克,小劣,明显被克,high,manual_explicit,manual_override,护卫薇恩是明确写出的针对阵，能稳定处理巨神峰的中期节奏。,-2.0,巨神峰玛尔扎哈,护卫薇恩
13,弗雷尔卓德 丽桑卓 && 布隆,17,皮尔特沃夫 海克斯霸龙 && 蔚,3.5,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,枪手海克斯霸龙,明显克制,明显克制,明显克制,明显克制,low,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走,3.5,弗雷尔卓德 丽桑卓 && 布隆,枪手海克斯霸龙
13,弗雷尔卓德 丽桑卓 && 布隆,22,巨神峰 奥瑞利安·索尔 && 塔里克,3.23,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,巨神峰 奥瑞利安·索尔 && 塔里克,明显克制,明显克制,明显克制,明显克制,low,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走,3.23,弗雷尔卓德 丽桑卓 && 布隆,巨神峰 奥瑞利安·索尔 && 塔里克
13,弗雷尔卓德 丽桑卓 && 布隆,19,暗影岛 卡莉丝塔 && 锤石,3.05,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容自带破前排工具，打厚前排更舒服,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入,弗雷尔卓德 丽桑卓 && 布隆,暗影岛 卡莉丝塔 && 锤石,明显克制,明显克制,明显克制,明显克制,low,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走；本阵容自带破前排工具，打厚前排更舒服,3.05,弗雷尔卓德 丽桑卓 && 布隆,暗影岛 卡莉丝塔 && 锤石
13,弗雷尔卓德 丽桑卓 && 布隆,21,以绪塔尔 巴德 && 妮蔻,2.5,win,小优,全局表现锚点偏向本阵容,本阵容的范围伤害更克制缩角/抱团站位,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,以绪塔尔 巴德 && 妮蔻,小优,小优,小优,小优,low,auto_filled,auto_inferred,全局表现锚点偏向本阵容；本阵容的范围伤害更克制缩角/抱团站位,2.5,弗雷尔卓德 丽桑卓 && 布隆,以绪塔尔 巴德 && 妮蔻
13,弗雷尔卓德 丽桑卓 && 布隆,14,斗士 巴德 && 赛恩,1.7,win,小优,对手发力更早，你需要先稳血再等上限,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排,弗雷尔卓德 丽桑卓 && 布隆,斗士 巴德 && 赛恩,小优,小优,小优,小优,low,auto_filled,auto_inferred,对手发力更早，你需要先稳血再等上限；本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走,1.7,弗雷尔卓德 丽桑卓 && 布隆,斗士 巴德 && 赛恩
13,弗雷尔卓德 丽桑卓 && 布隆,20,虚空 卡莎 && 峡谷先锋,1.62,win,小优,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,虚空 卡莎 && 峡谷先锋,小优,小优,小优,小优,low,auto_filled,auto_inferred,本阵容的范围伤害更克制缩角/抱团站位；对手回复/续航较强，你的法系爆发未必能一波带走；本阵容带减疗，能压制对手回复/续航,1.62,弗雷尔卓德 丽桑卓 && 布隆,虚空 卡莎 && 峡谷先锋
13,弗雷尔卓德 丽桑卓 && 布隆,12,约德尔人 维迦 && 凯南,1.58,win,小优,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,约德尔人维迦,小优,小优,小优,小优,low,auto_filled,auto_inferred,本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好,1.58,弗雷尔卓德 丽桑卓 && 布隆,约德尔人维迦
13,弗雷尔卓德 丽桑卓 && 布隆,6,以绪塔尔 奈德丽 && 斯卡纳,1.33,win,小优,本阵容的范围伤害更克制缩角/抱团站位,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,以绪塔尔岩宝,小优,小优,小优,小优,low,auto_filled,auto_inferred,本阵容的范围伤害更克制缩角/抱团站位,1.33,弗雷尔卓德 丽桑卓 && 布隆,以绪塔尔岩宝
13,弗雷尔卓德 丽桑卓 && 布隆,1,德玛西亚 薇恩 && 德莱厄斯,1.3,win,小优,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容自带破前排工具，打厚前排更舒服,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,护卫薇恩,小优,小优,小优,小优,low,auto_filled,auto_inferred,本阵容的范围伤害更克制缩角/抱团站位；对手回复/续航较强，你的法系爆发未必能一波带走；本阵容自带破前排工具，打厚前排更舒服；本阵容带减疗，能压制对手回复/续航,1.3,弗雷尔卓德 丽桑卓 && 布隆,护卫薇恩
13,弗雷尔卓德 丽桑卓 && 布隆,15,德玛西亚 瑞兹 && 塔里克,1.19,win,小优,全局表现锚点偏向对手,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,德玛西亚 瑞兹 && 塔里克,小优,小优,小优,小优,low,auto_filled,auto_inferred,全局表现锚点偏向对手；本阵容的范围伤害更克制缩角/抱团站位；本阵容控制强，对持续输出体系更友好,1.19,弗雷尔卓德 丽桑卓 && 布隆,德玛西亚 瑞兹 && 塔里克
13,弗雷尔卓德 丽桑卓 && 布隆,23,神盾使 玛尔扎哈 && 萨勒芬妮,0.82,even,五五开,对手发力更早，你需要先稳血再等上限,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排,弗雷尔卓德 丽桑卓 && 布隆,神盾使 玛尔扎哈 && 萨勒芬妮,五五开,五五开,五五开,五五开,low,auto_filled,auto_inferred,对手发力更早，你需要先稳血再等上限；本阵容的范围伤害更克制缩角/抱团站位；对手回复/续航较强，你的法系爆发未必能一波带走；本阵容带减疗，能压制对手回复/续航,0.82,弗雷尔卓德 丽桑卓 && 布隆,神盾使 玛尔扎哈 && 萨勒芬妮
13,弗雷尔卓德 丽桑卓 && 布隆,11,德玛西亚 卡莎 && 盖伦,0.64,even,五五开,本阵容的范围伤害更克制缩角/抱团站位,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血,弗雷尔卓德 丽桑卓 && 布隆,德玛西亚 卡莎 && 盖伦,五五开,五五开,五五开,五五开,low,auto_filled,auto_inferred,本阵容的范围伤害更克制缩角/抱团站位,0.64,弗雷尔卓德 丽桑卓 && 布隆,德玛西亚 卡莎 && 盖伦
13,弗雷尔卓德 丽桑卓 && 布隆,8,弗雷尔卓德 金克丝 && 瑟庄妮,0.56,even,五五开,对手发力更早，你需要先稳血再等上限,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入,弗雷尔卓德 丽桑卓 && 布隆,弗雷尔卓德 金克丝 && 瑟庄妮,五五开,五五开,五五开,五五开,low,auto_filled,auto_inferred,对手发力更早，你需要先稳血再等上限；本阵容控制强，对持续输出体系更友好；对手回复/续航较强，你的法系爆发未必能一波带走；本阵容带减疗，能压制对手回复/续航,0.56,弗雷尔卓德 丽桑卓 && 布隆,弗雷尔卓德 金克丝 && 瑟庄妮
